Object ID,Land Area (Square Meters),ALANDHIST,Water Area (Square Meters),AWATERHIST,ZIP Code Tabulation Area FIPS Class Code,EFFDATE,ESTABDATE,Functional Status,Geographic Identifier,Legal/Statistical Area Description Code,MAF/TIGER Feature Class Code,Base Name,Name,OID,Vintage,Zip Code Tabulation Area Code,Decennial Housing Count,Decennial Population Count (100%),Centroid Longitude,Centroid Latitude,Internal Point Longitude,Internal Point Latitude,STGEOMETRY_AREA,STGEOMETRY_LEN,Shape__Area,Shape__Length
1458,1101924204,1101924204,2742551,2742551,B5,,,S,96091,Z5,G6350,96091,ZCTA5 96091,221704258477899,70,96091,765,574,-122.7805799,+41.0455577,-122.8007908,+41.0438733,1943935473.10548,375908.978759099,0.11830872835526,2.94932473175847
1459,77075259,77075259,82198,82198,B5,,,S,95325,Z5,G6350,95325,ZCTA5 95325,221704258477155,70,95325,31,47,-120.2420663,+37.4805889,-120.2448623,+37.4808035,122738425.563609,65868.7716876246,0.00785990949498228,0.52504085096577
1460,25647340,25647340,98406,98406,B5,,,S,90650,Z5,G6350,90650,ZCTA5 90650,221704258472000,70,90650,28456,102891,-118.0825014,+33.9070220,-118.0824874,+33.9077898,37472614.1286099,32514.4302708246,0.00250969120656919,0.267573474300373
1461,257964090,257964090,79985,79985,B5,,,S,96093,Z5,G6350,96093,ZCTA5 96093,221704258477902,70,96093,1923,4140,-122.9433321,+40.7722500,-122.9414279,+40.7654778,450382068.44629,229680.211755705,0.0275240123260119,1.79866248194146
1462,679700716,679700716,1959988,1959988,B5,,,S,93262,Z5,G6350,93262,ZCTA5 93262,221704258476137,70,93262,102,20,-118.6810645,+36.5025303,-118.6715330,+36.4369886,1057058739.52938,214304.259916641,0.0685677062601826,1.73749134921767
1463,11728544,11728544,0,0,B5,,,S,93237,Z5,G6350,93237,ZCTA5 93237,2217026265990844,70,93237,122,169,-118.9042680,+36.4744993,-118.9042680,+36.4744993,18174414.3831574,24955.8389270432,0.00117934168383727,0.195451929513093
1464,8604835,8604835,0,0,B5,,,S,94580,Z5,G6350,94580,ZCTA5 94580,221704258476816,70,94580,9266,29590,-122.1333673,+37.6780011,-122.1333673,+37.6780011,13760321.7075991,25495.434215722,0.000878848803040455,0.211133701541574
1465,303348779,303348779,177139,177139,B5,,,S,93644,Z5,G6350,93644,ZCTA5 93644,221704258476444,70,93644,4058,7751,-119.5943743,+37.4124315,-119.5925671,+37.4180183,481964606.08707,167757.058003822,0.0308920687675709,1.35590260116705
1466,245230364,245230365,9502001,9502001,B5,,,S,95386,Z5,G6350,95386,ZCTA5 95386,221704258477250,70,95386,3299,10750,-120.6304219,+37.6739098,-120.6220922,+37.6672896,407307450.666951,142802.759708128,0.026015484760137,1.18112727081554
1467,522708337,522708337,1285012,1285012,B5,,,S,96006,Z5,G6350,96006,ZCTA5 96006,221704258477799,70,96006,303,473,-120.8393616,+41.1557350,-120.8425657,+41.1335320,925167710.156484,328051.903588748,0.0562118228713189,2.55571660031695
1468,49059835,49059836,266666,266666,B5,,,S,95315,Z5,G6350,95315,ZCTA5 95315,221704258477142,70,95315,3519,12875,-120.7733050,+37.4224343,-120.7743537,+37.4227914,78345326.0472373,50599.3447606715,0.00502097199432683,0.406095106545788
1469,103539291,103541310,12008,12008,B5,,,S,95685,Z5,G6350,95685,ZCTA5 95685,221704258477555,70,95685,2403,4542,-120.7670015,+38.4271861,-120.7620145,+38.4340117,168988833.151551,116102.758702211,0.0106831254383906,0.948620533828724
1470,332721235,332721235,699570,699570,B5,,,S,93614,Z5,G6350,93614,ZCTA5 93614,221704258476400,70,93614,5068,11574,-119.7266136,+37.2127726,-119.7310690,+37.2175705,526652967.71528,176447.347538054,0.0338462021677515,1.42202058411699
1471,11199185,11199185,0,0,B5,,,S,91801,Z5,G6350,91801,ZCTA5 91801,221704258473766,70,91801,21182,53669,-118.1277610,+34.0909238,-118.1277610,+34.0909238,16370353.6012874,27420.1630075573,0.00109401725353564,0.224874411275604
1472,121793964,121793953,94372,94372,B5,,,S,95247,Z5,G6350,95247,ZCTA5 95247,221704258477108,70,95247,2438,3963,-120.4436729,+38.1426183,-120.4439416,+38.1360927,197372985.808828,134431.192295929,0.0125265248889264,1.09002486819067
1473,20912795,20948084,249662,249662,B5,,,S,91708,Z5,G6350,91708,ZCTA5 91708,221704258473265,70,91708,4290,14381,-117.6450970,+33.9513814,-117.6397841,+33.9520837,30833491.2997937,28607.5983590497,0.0020639674821723,0.239083103718638
1474,994154001,994154001,8361,8361,B5,,,S,96010,Z5,G6350,96010,ZCTA5 96010,221704258477806,70,96010,118,154,-123.2436889,+40.8971364,-123.2351549,+40.9502798,1741693486.89986,286734.14030514,0.106238503869918,2.20534986117387
1475,5342393,5342393,85393,85393,B5,,,S,95601,Z5,G6350,95601,ZCTA5 95601,221704258477439,70,95601,152,284,-120.8299440,+38.4270623,-120.8302776,+38.4248647,8857747.36842001,13649.6004249,0.000559969573714625,0.110851952401927
1476,22406430,22406431,0,0,B5,,,S,94542,Z5,G6350,94542,ZCTA5 94542,221704258476744,70,94542,5201,15691,-122.0258263,+37.6553201,-122.0258263,+37.6553201,35809273.336493,40590.6447352023,0.00228777754591647,0.33319985218986
1477,11886234,11886234,55781,55781,B5,,,S,91103,Z5,G6350,91103,ZCTA5 91103,221704258472565,70,91103,9516,26887,-118.1644470,+34.1674269,-118.1641443,+34.1673607,17487485.2062379,31442.8525480986,0.00116761708659396,0.255050161258656
1478,91374023,91374023,5353034,5353034,B5,,,S,95925,Z5,G6350,95925,ZCTA5 95925,221704258477702,70,95925,147,281,-121.1800764,+39.4680049,-121.1926490,+39.4841083,162517939.952592,94611.0427416027,0.010124287488452,0.744213872780795
1479,3891585,3891585,2340792,2340792,B5,,,S,92624,Z5,G6350,92624,ZCTA5 92624,221704258475726,70,92624,3195,7170,-117.6663946,+33.4566288,-117.6668085,+33.4566486,8977469.61606188,23368.5152104781,0.000604415560701455,0.191468688085383
1480,316286097,316286097,2657223,2657223,B5,,,S,96132,Z5,G6350,96132,ZCTA5 96132,221704258477953,70,96132,46,53,-120.5389116,+40.8937430,-120.5138823,+40.9000673,558697951.660967,166635.829666202,0.0340810761285866,1.35577214529665
1481,15933912,15933943,420582,420582,B5,,,S,92551,Z5,G6350,92551,ZCTA5 92551,221704258475634,70,92551,8824,34294,-117.2251828,+33.8815003,-117.2248780,+33.8827395,23789647.611033,22712.5858270551,0.00159376496458208,0.185576362461452
1482,95849201,95941529,0,0,B5,,,S,92276,Z5,G6350,92276,ZCTA5 92276,221704258475150,70,92276,3725,7953,-116.3864024,+33.8323082,-116.3864024,+33.8323082,139264992.655558,73794.1576862142,0.00933530229008284,0.619958188649181
1483,26895693,26895683,431584,431584,B5,,,S,92258,Z5,G6350,92258,ZCTA5 92258,221704258475056,70,92258,440,1236,-116.5600378,+33.9179355,-116.5595645,+33.9215499,39784586.1953012,35046.7536815799,0.00266419211197899,0.290553355684577
1484,91164852,90928556,129957,129957,B5,,,S,92262,Z5,G6350,92262,ZCTA5 92262,221704258475085,70,92262,18584,26593,-116.5574932,+33.8628715,-116.5566821,+33.8629593,132742342.494124,65071.8670516904,0.00889488796497062,0.542605077669479
1485,14671849,14671849,329661,329661,B5,,,S,94589,Z5,G6350,94589,ZCTA5 94589,221704258476830,70,94589,10096,32290,-122.2459706,+38.1416326,-122.2468701,+38.1414668,24291185.1365819,27486.0978060542,0.00154169172719776,0.227597584016239
1486,233929082,233929082,43803,43803,B5,,,S,95412,Z5,G6350,95412,ZCTA5 95412,221704258477270,70,95412,132,275,-123.3193086,+38.7115118,-123.3141458,+38.7126059,384837000.628966,179068.665554033,0.0242325171334414,1.46068280270792
1487,615328,615328,332938,332938,B5,,,S,95430,Z5,G6350,95430,ZCTA5 95430,221704258477286,70,95430,28,45,-123.0450067,+38.4627288,-123.0471856,+38.4614251,1549020.02850215,10873.5375834858,9.78776593001385E-05,0.0864885989913372
1488,55789293,55789294,105674,105674,B5,,,S,95403,Z5,G6350,95403,ZCTA5 95403,221704258477261,70,95403,17458,44705,-122.7535755,+38.5032715,-122.7540566,+38.5036845,91407978.1556615,91513.9613138333,0.00577252952552954,0.738982350763633
1489,54141841,54141841,39627,39627,B5,,,S,95401,Z5,G6350,95401,ZCTA5 95401,221704258477258,70,95401,14190,37272,-122.7930786,+38.4492191,-122.7937522,+38.4491367,88474056.7997083,68066.837020664,0.00559144036969883,0.554607272603939
1490,18807577,18807577,350034,350034,B5,,,S,90077,Z5,G6350,90077,ZCTA5 90077,221704258470177,70,90077,3823,8874,-118.4559539,+34.1054039,-118.4569641,+34.1080230,28012999.3306451,26695.1697566141,0.00187176381723475,0.215464601229341
1491,13962203,13962203,0,0,B5,,,S,95480,Z5,G6350,95480,ZCTA5 95480,2217026265990857,70,95480,15,64,-123.3680508,+38.6846846,-123.3680508,+38.6846846,22947869.0784249,35515.1263028656,0.00144552987057978,0.28729244661205
1492,321935749,321935749,5070806,5070806,B5,,,S,94574,Z5,G6350,94574,ZCTA5 94574,221704258476807,70,94574,4324,8317,-122.3926086,+38.5273983,-122.4199230,+38.5424475,535127558.642535,168096.546767288,0.0337826491331725,1.35397655850587
1493,55972248,55972248,0,0,B5,,,S,95407,Z5,G6350,95407,ZCTA5 95407,221704258477266,70,95407,13138,42504,-122.7459317,+38.3946561,-122.7459317,+38.3946561,91261505.1936028,59117.8283819665,0.00577196190397444,0.478865383601609
1494,20061820,20061820,0,0,B5,,,S,94928,Z5,G6350,94928,ZCTA5 94928,221704258476903,70,94928,17788,47062,-122.6935071,+38.3459304,-122.6935071,+38.3459304,32666658.0382472,39281.4280238862,0.00206744037450335,0.316612910421688
1495,71101913,71101913,200459,200459,B5,,,S,94924,Z5,G6350,94924,ZCTA5 94924,221704258476900,70,94924,897,1507,-122.7316244,+37.9540795,-122.7388158,+37.9669044,114871178.716304,64349.977265619,0.00730924234449049,0.517144180367836
1496,20561377,20577883,17051,17051,B5,,,S,94599,Z5,G6350,94599,ZCTA5 94599,221704258476844,70,94599,1409,3540,-122.3736507,+38.4101175,-122.3802382,+38.3994834,33566895.2905396,47272.8315556102,0.00212253140171015,0.379337462067766
1497,36879087,36879087,1139888,1139888,B5,,,S,94930,Z5,G6350,94930,ZCTA5 94930,221704258476907,70,94930,3916,8729,-122.6110538,+37.9704747,-122.6153300,+37.9697928,61277344.2125975,53932.3428793827,0.00389820146847342,0.430566448159321
1498,89894897,89894897,1130139,1130139,B5,,,S,94956,Z5,G6350,94956,ZCTA5 94956,221704258476929,70,94956,1004,1684,-122.8104490,+38.0475396,-122.8181700,+38.0214541,147016503.80995,86977.2310157025,0.00934273017719534,0.700367857613383
1499,71094709,71094709,116015,116015,B5,,,S,91302,Z5,G6350,91302,ZCTA5 91302,221704258472705,70,91302,10096,25468,-118.6719115,+34.1229747,-118.6698213,+34.1225565,104170079.765006,75533.0326745501,0.00695896216370784,0.624978940249454
1500,12277923,12277923,188035,188035,B5,,,S,91604,Z5,G6350,91604,ZCTA5 91604,221704258473192,70,91604,15475,30947,-118.3942729,+34.1398679,-118.3946025,+34.1401869,18242948.8442638,27972.528900672,0.00121845614421545,0.230870757993083
1501,18993226,18993226,0,0,B5,,,S,91356,Z5,G6350,91356,ZCTA5 91356,221704258472959,70,91356,12434,30664,-118.5475590,+34.1549990,-118.5475590,+34.1549990,27804938.1059504,24533.0954571765,0.00185677333161038,0.196767970427333
1502,60356997,60356984,1335974,1335974,B5,,,S,94945,Z5,G6350,94945,ZCTA5 94945,221704258476919,70,94945,7035,17876,-122.5537989,+38.1256103,-122.5531417,+38.1226869,99852882.1908069,70839.2124157147,0.0063387652039637,0.568017958282917
1503,29003158,29003158,0,0,B5,,,S,94507,Z5,G6350,94507,ZCTA5 94507,221704258476685,70,94507,5666,15495,-122.0065987,+37.8542897,-122.0065987,+37.8542897,46599841.9236213,58558.0661093705,0.00296916856723328,0.472396745313839
1504,33541043,33541043,60949,60949,B5,,,S,91745,Z5,G6350,91745,ZCTA5 91745,221704258473451,70,91745,17090,54280,-117.9722519,+33.9992497,-117.9721463,+33.9990053,49012408.6384977,35104.4697691987,0.00327900176876028,0.290765477546229
1505,14723449,14723449,12302,12302,B5,,,S,91767,Z5,G6350,91767,ZCTA5 91767,221704258473596,70,91767,15815,51654,-117.7386837,+34.0814263,-117.7379975,+34.0830858,21535118.8370407,26918.5003300245,0.00143933568938337,0.218487259883538
1506,41095406,41095406,131542,131542,B5,,,S,91789,Z5,G6350,91789,ZCTA5 91789,221704258473716,70,91789,13515,41235,-117.8540900,+34.0185980,-117.8548209,+34.0181949,60161463.870433,55715.4591340138,0.00402397218294936,0.454914874912575
1507,9949691,9949691,1425,1425,B5,,,S,91792,Z5,G6350,91792,ZCTA5 91792,221704258473754,70,91792,9725,30683,-117.8999393,+34.0258869,-117.9023585,+34.0225813,14523882.4342078,28120.788111898,0.000971364141378217,0.231376651342308
1508,123607238,123607238,5020,5020,B5,,,S,94517,Z5,G6350,94517,ZCTA5 94517,221704258476701,70,94517,4758,12525,-121.8824868,+37.8926001,-121.8930556,+37.8910774,198814651.71009,98407.3048123432,0.0126611399073226,0.80129722974756
1509,6042510,6042510,25606,25606,B5,,,S,91723,Z5,G6350,91723,ZCTA5 91723,221704258473317,70,91723,7026,19653,-117.8865576,+34.0849603,-117.8868443,+34.0847467,8868797.95084933,16522.423988916,0.000592736231965318,0.135622512674308
1510,34111007,34111007,0,0,B5,,,S,94526,Z5,G6350,94526,ZCTA5 94526,221704258476715,70,94526,12490,33064,-121.9845253,+37.8147341,-121.9845253,+37.8147341,54748439.1778401,47656.212793932,0.00349023701892293,0.387274876401997
1511,15227188,15227188,0,0,B5,,,S,94960,Z5,G6350,94960,ZCTA5 94960,221704258476932,70,94960,6656,15920,-122.5783384,+37.9970232,-122.5783384,+37.9970232,24560127.8099495,30964.2041138542,0.00156184482466415,0.248204296202566
1512,1850548,1850548,7324,7324,B5,,,S,90094,Z5,G6350,90094,ZCTA5 90094,221704258470186,70,90094,7000,12746,-118.4182681,+33.9752679,-118.4187082,+33.9753066,2708416.79256921,12848.6920332312,0.000181248332182804,0.108112974116394
1513,2203048,2203048,0,0,B5,,,S,94704,Z5,G6350,94704,ZCTA5 94704,221704258476872,70,94704,10410,25259,-122.2609222,+37.8664171,-122.2609222,+37.8664171,3540830.61902499,16513.2486221128,0.000225571409828262,0.133643964113936
1514,6172356,6172356,26905,26905,B5,,,S,91201,Z5,G6350,91201,ZCTA5 91201,221704258472635,70,91201,8833,22608,-118.2889622,+34.1703805,-118.2894632,+34.1705102,9078604.83038847,16732.4395667611,0.000606145623805787,0.136732198346303
1515,2704483,2704483,0,0,B5,,,S,91204,Z5,G6350,91204,ZCTA5 91204,221704258472653,70,91204,6961,17302,-118.2609400,+34.1355570,-118.2609400,+34.1355570,3957393.91530048,11956.7522708733,0.000264329911033201,0.0944578632977325
1516,21957683,21957683,125531,125531,B5,,,S,91016,Z5,G6350,91016,ZCTA5 91016,221704258472514,70,91016,16556,41852,-118.0006547,+34.1524939,-118.0004821,+34.1527996,32326592.9850975,38511.1304559185,0.00215878698190863,0.311201143011661
1517,16652749,16652749,488299,488299,B5,,,S,91006,Z5,G6350,91006,ZCTA5 91006,221704258472448,70,91006,11173,31949,-118.0266625,+34.1351722,-118.0266852,+34.1351590,25081814.8299363,49754.8929343857,0.00167532011300864,0.406337960606793
1518,14258935,14258935,13098,13098,B5,,,S,91007,Z5,G6350,91007,ZCTA5 91007,221704258472455,70,91007,12319,33804,-118.0481766,+34.1283836,-118.0477319,+34.1282838,20880389.6720327,23014.014317287,0.00139480146344795,0.186314595466344
1519,64943552,64943553,0,0,B5,,,S,94539,Z5,G6350,94539,ZCTA5 94539,221704258476738,70,94539,17379,54026,-121.9118907,+37.5162924,-121.9118907,+37.5162924,103407127.513697,53996.0311816733,0.00661880780262436,0.428795952496378
1520,17064020,17064020,0,0,B5,,,S,95124,Z5,G6350,95124,ZCTA5 95124,221704258477031,70,95124,17432,50054,-121.9228146,+37.2568308,-121.9228146,+37.2568308,26984541.1675163,37892.9714397785,0.00173319472423827,0.301022913616804
1521,9229873,9229875,0,0,B5,,,S,95116,Z5,G6350,95116,ZCTA5 95116,221704258477017,70,95116,14090,51222,-121.8525538,+37.3504713,-121.8525538,+37.3504713,14631947.1271406,21077.6421835924,0.000938628417770815,0.168202201645703
1522,11773368,11795590,0,0,B5,,,S,95110,Z5,G6350,95110,ZCTA5 95110,221704258477011,70,95110,7665,20495,-121.9097466,+37.3465721,-121.9097466,+37.3465721,18662179.1513506,37913.3311090876,0.00119722692625146,0.303704838759277
1523,12385325,12385325,0,0,B5,,,S,95122,Z5,G6350,95122,ZCTA5 95122,221704258477026,70,95122,12828,54056,-121.8348212,+37.3292242,-121.8348212,+37.3292242,19623209.4368732,25680.4287784569,0.00125917029708944,0.206588460554226
1524,67431830,67431830,6794,6794,B5,,,S,95138,Z5,G6350,95138,ZCTA5 95138,221704258477052,70,95138,6090,19530,-121.7328410,+37.2461979,-121.7488651,+37.2456123,106615690.699018,58938.1941046554,0.00684880334029003,0.484105764221023
1525,11818432,11818432,0,0,B5,,,S,95129,Z5,G6350,95129,ZCTA5 95129,221704258477041,70,95129,15049,41819,-122.0007203,+37.3059580,-122.0007203,+37.3059580,18713524.9022844,29080.7748027827,0.00120116999369202,0.242435497442253
1526,16635960,16635960,0,0,B5,,,S,95054,Z5,G6350,95054,ZCTA5 95054,221704258476998,70,95054,9939,25024,-121.9647964,+37.3930996,-121.9647964,+37.3930996,26402384.1909845,20573.3114023515,0.00169273085293753,0.165123747119172
1527,45814093,45814093,0,0,B5,,,S,94022,Z5,G6350,94022,ZCTA5 94022,221704258476566,70,94022,8022,20842,-122.1449354,+37.3553597,-122.1449354,+37.3553597,72637598.712956,62070.1978440229,0.00465934266867407,0.491106574754184
1528,44861208,44861208,228146,228146,B5,,,S,94028,Z5,G6350,94028,ZCTA5 94028,221704258476574,70,94028,2809,6904,-122.2113639,+37.3749060,-122.2126745,+37.3748829,71525507.6549589,61187.5754075193,0.0045868130296185,0.492850192806658
1529,16564108,16564108,318616,318616,B5,,,S,92612,Z5,G6350,92612,ZCTA5 92612,221704258475715,70,92612,15571,31822,-117.8245642,+33.6598353,-117.8244280,+33.6600180,24432466.0839937,33171.4556465558,0.00164107020304982,0.278068143668117
1530,6108769,6108769,14697,14697,B5,,,S,94129,Z5,G6350,94129,ZCTA5 94129,221704258476646,70,94129,1411,3647,-122.4663914,+37.7974293,-122.4644664,+37.7973402,9823644.95774193,14463.7586759586,0.000626408508196619,0.11838003098367
1531,9169091,9168225,0,0,B5,,,S,92706,Z5,G6350,92706,ZCTA5 92706,221704258475853,70,92706,9934,35621,-117.8816932,+33.7660024,-117.8816932,+33.7660024,13301918.3371876,23262.252133699,0.00089235397331322,0.189917474353959
1532,16570421,16571305,9666,9666,B5,,,S,92627,Z5,G6350,92627,ZCTA5 92627,221704258475741,70,92627,23684,61764,-117.9205043,+33.6478565,-117.9212030,+33.6481119,23987846.7988955,31073.2398019143,0.00161142993420071,0.254898103000705
1533,22658218,22658216,340320,340320,B5,,,S,90703,Z5,G6350,90703,ZCTA5 90703,221704258472061,70,90703,16430,49735,-118.0687317,+33.8679584,-118.0694710,+33.8677450,33443721.3033248,43146.4148929205,0.00224088606796613,0.354238647816954
1534,26361951,26361951,3291438,3291438,B5,,,S,94080,Z5,G6350,94080,ZCTA5 94080,221704258476600,70,94080,22822,66592,-122.4176539,+37.6550404,-122.4183842,+37.6551745,47390779.4153942,42907.4073662796,0.00302770694543142,0.347960132715793
1535,109705,109705,0,0,B5,,,S,90840,Z5,G6350,90840,ZCTA5 90840,2217026265990850,70,90840,7,8,-118.1213125,+33.7845657,-118.1213125,+33.7845657,159220.93648956,1910.51107853805,1.06789700566878E-05,0.0154113468522276
1536,16839935,16839936,1706917,1706917,B5,,,S,94063,Z5,G6350,94063,ZCTA5 94063,221704258476593,70,94063,12326,35836,-122.2081567,+37.4939526,-122.1956057,+37.4933060,29513910.5893948,39215.3790265364,0.00188967070153012,0.318442445654077
1537,5940452,5940452,2055520,2055520,B5,,,S,94065,Z5,G6350,94065,ZCTA5 94065,221704258476594,70,94065,5180,12781,-122.2467722,+37.5350748,-122.2495576,+37.5334175,12738048.1243692,19639.0159497555,0.000815123024494824,0.157401923141301
1538,108702949,108702949,57096,57096,B5,,,S,94020,Z5,G6350,94020,ZCTA5 94020,221704258476562,70,94020,832,1732,-122.2196434,+37.2847105,-122.2215450,+37.2689766,172116457.908052,92534.0314100112,0.0110508018487963,0.736928233076177
1539,13019332,13019332,82320,82320,B5,,,S,94027,Z5,G6350,94027,ZCTA5 94027,221704258476572,70,94027,2556,7270,-122.2031492,+37.4539965,-122.2010583,+37.4570721,20826786.4481665,31035.673039516,0.00133417811139225,0.248411205147422
1540,15378223,15378223,6259,6259,B5,,,S,94038,Z5,G6350,94038,ZCTA5 94038,221704258476577,70,94038,1154,3176,-122.4847433,+37.5295715,-122.4736760,+37.5357201,24504780.2201466,37292.6505789666,0.00156820548772885,0.300146650700613
1541,49097633,49097634,929505,929505,B5,,,S,93534,Z5,G6350,93534,ZCTA5 93534,221704258476338,70,93534,16539,43906,-118.1508067,+34.7175933,-118.1523203,+34.7176596,74220512.2855195,57303.4421006701,0.00492307813715342,0.451685557259206
1542,7146427,7146427,0,0,B5,,,S,92222,Z5,G6350,92222,ZCTA5 92222,221704258474807,70,92222,26,64,-114.5495304,+32.7834493,-114.5495304,+32.7834493,10138970.2735171,24467.7846596137,0.000687866861653674,0.203857047585707
1543,128977026,128977026,40742,40742,B5,,,S,91042,Z5,G6350,91042,ZCTA5 91042,221704258472550,70,91042,10725,28036,-118.2570043,+34.3068630,-118.2648469,+34.3155031,189550678.188808,103423.088902648,0.0126351090909793,0.855368193033343
